price,name,address,ward,line_station,line,station,bus_time,walk_time,area,balcony,floor_plan,age,renovation,reform
5480万円,オープンレジデンス中野(内見可）※角部屋,東京都中野区中野２,中野区,ＪＲ中央線「中野」徒歩5分,ＪＲ中央線,中野,0,5,64.92m2（壁芯）,-,2LDK,2013年7月,0,0
5480万円,レーベンリヴァーレ新江古田,東京都練馬区豊玉中２,練馬区,都営大江戸線「新江古田」徒歩12分,都営大江戸線,新江古田,0,12,70.62m2（壁芯）,10.98m2,2LDK,2003年2月,0,0
5480万円,ザ・パークハウス上石神井レジデンス,東京都練馬区上石神井４,練馬区,西武新宿線「武蔵関」徒歩9分,西武新宿線,武蔵関,0,9,72.22m2（21.84坪）（壁芯）,11.16m2,3LDK,2015年1月,0,0
5480万円,ラ・鷺ノ宮,東京都中野区鷺宮６,中野区,西武新宿線「下井草」徒歩9分,西武新宿線,下井草,0,9,70.68m2（21.38坪）（壁芯）,6.54m2,3LDK,2001年8月,0,0
5490万円,ゼファー明大前クローチェ,東京都杉並区和泉２,杉並区,京王井の頭線「明大前」徒歩7分,京王井の頭線,明大前,0,7,51.48m2（壁芯）,11.51m2,2LDK,2004年7月,0,0
5680万円,氷川台3丁目パークホームズ,東京都練馬区氷川台３-38-13,練馬区,東京メトロ副都心線「氷川台」徒歩1分,東京メトロ副都心線,氷川台,0,1,55.26m2（壁芯）,8.49m2,2LDK,1983年8月,1,0
5690万円,プレシス豊島園,東京都練馬区春日町１-18-4,練馬区,都営大江戸線「豊島園」徒歩8分,都営大江戸線,豊島園,0,8,67.2m2,-,3LDK,2014年10月,0,0
5699万円,豊玉ホームズ,東京都練馬区豊玉南３,練馬区,西武新宿線「野方」徒歩12分,西武新宿線,野方,0,12,112.26m2（壁芯）,-,3LDK,1991年5月,0,0
5780万円,アールヴェール練馬高野台,東京都練馬区高野台１-12-7,練馬区,西武池袋線「練馬高野台」徒歩3分,西武池袋線,練馬高野台,0,3,68m2（壁芯）,-,3LDK,2002年10月,0,1
5780万円,ロイヤルパレス東中野,東京都中野区東中野１-16-19,中野区,ＪＲ中央線「東中野」徒歩7分,ＪＲ中央線,東中野,0,7,55.68m2（16.84坪）（壁芯）,9.3m2,2LDK,1995年4月,1,0
5790万円,イトーピア豊島園パルテール,東京都練馬区早宮３,練馬区,都営大江戸線「豊島園」徒歩5分,都営大江戸線,豊島園,0,5,71.89m2（壁芯）,11.35m2,3LDK,1997年3月,0,0
5800万円,ファミール上石神井ヒルズフォート,東京都練馬区上石神井３-26-18,練馬区,西武新宿線「上石神井」徒歩9分,西武新宿線,上石神井,0,9,89.66m2（27.12坪）（壁芯）,13.4m2,3LDK,2002年7月,0,0
5899万円,中野薬師マンション,東京都中野区新井４,中野区,西武新宿線「沼袋」徒歩7分,西武新宿線,沼袋,0,7,70.62m2（壁芯）,15.08m2,3LDK,1969年3月,0,0
5980万円,ランドステージ練馬高野台,東京都練馬区高野台２,練馬区,西武池袋線「練馬高野台」徒歩9分,西武池袋線,練馬高野台,0,9,68.19m2（20.62坪）（壁芯）,9.28m2,3LDK,2005年9月,1,0
5980万円,ランドステージ練馬高野台,東京都練馬区高野台２,練馬区,西武池袋線「練馬高野台」徒歩9分,西武池袋線,練馬高野台,0,9,68.19m2（壁芯）,9.28m2,3LDK,2005年9月,1,0
5980万円,パーク・ハイム東高円寺,東京都杉並区和田２,杉並区,東京メトロ丸ノ内線「東高円寺」徒歩9分,東京メトロ丸ノ内線,東高円寺,0,9,79.95m2（壁芯）,10.68m2,3LDK,1991年1月,0,0
5980万円,ランドステージ練馬高野台,東京都練馬区高野台２,練馬区,西武池袋線「練馬高野台」徒歩9分,西武池袋線,練馬高野台,0,9,68.19m2（壁芯）,9.28m2,3LDK,2005年9月,0,0
5990万円,グローイングコート中野江原町,東京都中野区江原町１-４７－８,中野区,都営大江戸線「新江古田」徒歩3分,都営大江戸線,新江古田,0,3,78.67m2（壁芯）,6.24m2,2LDK,1999年5月,0,1
5999万円,東急ドエル・アルス中野南台,東京都中野区南台３,中野区,東京メトロ丸ノ内線「中野富士見町」徒歩11分,東京メトロ丸ノ内線,中野富士見町,0,11,57.15m2（壁芯）,6.75m2,3LDK,1996年3月,0,0
5999万円,アイディーコート豊島園,東京都練馬区早宮３,練馬区,都営大江戸線「豊島園」徒歩4分,都営大江戸線,豊島園,0,4,68.65m2（壁芯）,-,2LDK,2010年5月,0,0
6180万円,インペリアル中野南フラット,東京都中野区南台４,中野区,東京メトロ丸ノ内線「方南町」徒歩10分,東京メトロ丸ノ内線,方南町,0,10,60.9m2（壁芯）,8.65m2,3LDK,1998年1月,0,0
6380万円,パークハウス杉並方南町,東京都杉並区堀ノ内２,杉並区,東京メトロ丸ノ内線「方南町」徒歩9分,東京メトロ丸ノ内線,方南町,0,9,75.07m2（22.70坪）（壁芯）,2.72m2,3LDK,2004年2月,0,0
6480万円,プラウド石神井台,東京都練馬区石神井台７-23－4,練馬区,西武新宿線「武蔵関」徒歩9分,西武新宿線,武蔵関,0,9,86.8m2（壁芯）,11.03m2,3LDK,2004年2月,0,0
6480万円,クレアシティ練馬高野台,東京都練馬区高野台２-14-14,練馬区,西武池袋線「練馬高野台」徒歩8分,西武池袋線,練馬高野台,0,8,71.91m2（壁芯）,6.2m2,3LDK,2007年9月,0,0
6480万円,エリム春日町パークタワー,東京都練馬区春日町５,練馬区,都営大江戸線「練馬春日町」徒歩1分,都営大江戸線,練馬春日町,0,1,63.67m2（壁芯）,21.62m2,3LDK,1996年6月,0,0
6480万円,ヴィークステージ練馬豊玉桜HOUSE,東京都練馬区豊玉中４,練馬区,西武池袋線「練馬」徒歩13分,西武池袋線,練馬,0,13,71.09m2（壁芯）,6.9m2,2LDK,2016年11月,0,0
6499万円,エコヴィレッジ光が丘公園,東京都練馬区田柄２,練馬区,東京メトロ有楽町線「地下鉄赤塚」徒歩5分,東京メトロ有楽町線,地下鉄赤塚,0,5,85.03m2（壁芯）,16.05m2,4LDK,2004年8月,0,0
6590万円,エリム春日町パークタワー,東京都練馬区春日町５,練馬区,都営大江戸線「練馬春日町」徒歩1分,都営大江戸線,練馬春日町,0,1,63.67m2（壁芯）,21.62m2,2LDK,1996年6月,0,0
6590万円,エリム春日町パークタワー,東京都練馬区春日町５,練馬区,都営大江戸線「練馬春日町」徒歩1分,都営大江戸線,練馬春日町,0,1,63.67m2（壁芯）,21.62m2,2LDK,1996年6月,0,0
6680万円,大通り北2号棟（光が丘パークタウン大通り北2号棟）,東京都練馬区光が丘６-1-2,練馬区,都営大江戸線「光が丘」徒歩5分,都営大江戸線,光が丘,0,5,91.13m2（壁芯）,-,4LDK,1984年8月,0,0
6690万円,ヴェールガーデン富士見台,東京都練馬区貫井３,練馬区,西武池袋線「富士見台」徒歩3分,西武池袋線,富士見台,0,3,75.69m2（壁芯）,10.19m2,3LDK,1999年2月,0,0
6690万円,ヴェールガーデン富士見台,東京都練馬区貫井３,練馬区,西武池袋線「富士見台」徒歩3分,西武池袋線,富士見台,0,3,75.69m2（壁芯）,10.19m2,3LDK,1999年2月,0,0
6699万円,シャルムコート新中野,東京都中野区中央４-1-22,中野区,ＪＲ中央線「中野」徒歩15分,ＪＲ中央線,中野,0,15,65.14m2（19.70坪）（壁芯）,2.57m2,2LDK,2001年5月,0,0
6699万円,シャルムコート新中野,東京都中野区中央４,中野区,東京メトロ丸ノ内線「新中野」徒歩2分,東京メトロ丸ノ内線,新中野,0,2,65.14m2（壁芯）,2.57m2,2LDK,2001年5月,0,0
6780万円,グローリオ中野新江古田,東京都中野区江原町３-35-8,中野区,都営大江戸線「新江古田」徒歩1分,都営大江戸線,新江古田,0,1,64.37m2（19.47坪）（壁芯）,7.3m2,2LDK,2003年2月,0,0
6780万円,グローリオ中野新江古田　～GLORIO Nakano…,東京都中野区江原町３,中野区,都営大江戸線「新江古田」徒歩1分,都営大江戸線,新江古田,0,1,64.37m2（19.47坪）（壁芯）,7.3m2,3LDK,2003年2月,0,1
6899万円,グランドメゾン南阿佐ヶ谷,東京都杉並区成田東５-20-8,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩6分,東京メトロ丸ノ内線,南阿佐ケ谷,0,6,65.01m2（壁芯）,6.58m2,3LDK,1995年6月,0,0
6980万円,パークホームズ杉並和泉ザレジデンス,東京都杉並区和泉４,杉並区,東京メトロ丸ノ内線「方南町」徒歩7分,東京メトロ丸ノ内線,方南町,0,7,59.09m2（壁芯）,8.4m2,2LDK,2015年8月,0,0
6980万円,レーベン練馬春日町GRAN WARD TERRACE,東京都練馬区春日町１,練馬区,都営大江戸線「練馬春日町」徒歩7分,都営大江戸線,練馬春日町,0,7,68.59m2（壁芯）,12.6m2,3LDK,2022年5月,0,0
6980万円,パークホームズ杉並和泉ザレジデンス,東京都杉並区和泉４,杉並区,東京メトロ丸ノ内線「方南町」徒歩7分,東京メトロ丸ノ内線,方南町,0,7,59.09m2（壁芯）,8.4m2,2LDK,2015年8月,0,0
6980万円,パークホームズ阿佐ヶ谷サウス,東京都杉並区成田東５,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩7分,東京メトロ丸ノ内線,南阿佐ケ谷,0,7,56.6m2（壁芯）,22.33m2,2LDK,2012年1月,0,0
6980万円,パークホームズ阿佐ヶ谷サウス,東京都杉並区成田東５,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩7分,東京メトロ丸ノ内線,南阿佐ケ谷,0,7,56.6m2（17.12坪）,22.33m2,2LDK,2012年1月,0,0
6980万円,パークホームズ阿佐ヶ谷サウス,東京都杉並区成田東５,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩7分,東京メトロ丸ノ内線,南阿佐ケ谷,0,7,56.6m2（壁芯）,22.33m2,2LDK,2012年1月,0,0
6990万円,ライフアップ高井戸,東京都杉並区高井戸東４-１６－８,杉並区,京王井の頭線「高井戸」徒歩13分,京王井の頭線,高井戸,0,13,85.07m2（壁芯）,-,3LDK,2000年3月,0,1
7180万円,プラウド久我山,東京都杉並区久我山１,杉並区,京王井の頭線「久我山」徒歩8分,京王井の頭線,久我山,0,8,80.96m2（24.49坪）（壁芯）,5.33m2,2LDK,2003年11月,0,0
7490万円,クラッシィハウス浜田山,東京都杉並区浜田山４,杉並区,京王井の頭線「西永福」徒歩5分,京王井の頭線,西永福,0,5,65.7m2（19.87坪）（壁芯）,6.06m2,2LDK,2013年2月,0,1
7690万円,イニシア中野,東京都杉並区高円寺北１-26-3,杉並区,ＪＲ総武線「高円寺」徒歩11分,ＪＲ総武線,高円寺,0,11,70.01m2（壁芯）,12m2,2LDK,2008年9月,0,0
7690万円,イニシア中野,東京都杉並区高円寺北１,杉並区,ＪＲ中央線「中野」徒歩14分,ＪＲ中央線,中野,0,14,70.01m2（壁芯）,-,2LDK,2008年9月,0,0
7880万円,藤和シティホームズ高円寺,東京都杉並区高円寺南４,杉並区,ＪＲ中央線「高円寺」徒歩4分,ＪＲ中央線,高円寺,0,4,69.18m2（壁芯）,12.44m2,2LDK,1996年7月,0,0
7890万円,パークステージ石神井公園,東京都練馬区石神井町７-1-10,練馬区,西武池袋線「石神井公園」徒歩3分,西武池袋線,石神井公園,0,3,73.51m2（22.23坪）（壁芯）,10.38m2,3LDK,2005年9月,0,1
7980万円,グランドコート中野,東京都中野区沼袋４-5-2,中野区,西武新宿線「沼袋」徒歩6分,西武新宿線,沼袋,0,6,99.03m2（29.95坪）（壁芯）,18.28m2,3LDK,1993年1月,0,0
8480万円,アトラス中野南台,東京都中野区南台３,中野区,東京メトロ丸ノ内線「中野富士見町」徒歩12分,東京メトロ丸ノ内線,中野富士見町,0,12,74.32m2（壁芯）,11.2m2,3LDK,2018年11月,0,0
8500万円,ローレルコート練馬新桜台,東京都練馬区栄町18-7,練馬区,西武有楽町線「新桜台」徒歩1分,西武有楽町線,新桜台,0,1,82.37m2（24.91坪）（壁芯）,11.6m2,4LDK,2012年11月,0,0
8980万円,ファインクレスト南荻窪,東京都杉並区南荻窪４-39-19,杉並区,ＪＲ中央線「荻窪」徒歩5分,ＪＲ中央線,荻窪,0,5,80.66m2（壁芯）,5m2,3LDK,1989年3月,0,0
8990万円,ブランズ南荻窪　◆南向き　◆室内キレイ,東京都杉並区南荻窪３,杉並区,ＪＲ中央線「荻窪」徒歩11分,ＪＲ中央線,荻窪,0,11,72.75m2（壁芯）,10.72m2,3LDK,2018年1月,0,0
9480万円,ブランズ南荻窪,東京都杉並区南荻窪３,杉並区,ＪＲ中央線「荻窪」徒歩10分,ＪＲ中央線,荻窪,0,10,75.13m2（壁芯）,6.3m2,3LDK,2018年1月,0,0
9580万円,ザ・パークハウス荻窪大田黒公園,東京都杉並区荻窪３,杉並区,ＪＲ総武線「荻窪」徒歩7分,ＪＲ総武線,荻窪,0,7,67.21m2（20.33坪）（壁芯）,-,2LDK,2015年8月,0,0
9680万円,オープンレジデンシア東中野パークサイド,東京都中野区東中野３,中野区,ＪＲ中央線「東中野」徒歩6分,ＪＲ中央線,東中野,0,6,70.62m2,9.85m2,3LDK,2018年8月,0,0
1億1980万円,パークハイム浜田山ヴィプレジール,東京都杉並区浜田山３,杉並区,京王井の頭線「浜田山」徒歩5分,京王井の頭線,浜田山,0,5,107.03m2（壁芯）,-,3LDK,2002年2月,0,0
690万円,チェリータワー　６階　新都心を望む１DK,東京都杉並区下高井戸３-3－3,杉並区,京王線「桜上水」徒歩4分,京王線,桜上水,0,4,24.18m2（7.31坪）（壁芯）,1.24m2,1DK,1968年7月,0,0
690万円,フォーラムイン・東京・Ⅰ,東京都練馬区中村北１-１１－３,練馬区,西武池袋線「練馬」徒歩8分,西武池袋線,練馬,0,8,13.52m2（4.08坪）（壁芯）,-,1K,1987年6月,0,0
690万円,メゾン・ド・リヨン,東京都杉並区阿佐谷南３,杉並区,ＪＲ中央線「阿佐ケ谷」徒歩5分,ＪＲ中央線,阿佐ケ谷,0,5,13.16m2（壁芯）,3m2,1K,1983年3月,0,0
700万円,ニューパールマンション,東京都練馬区貫井２-24-2,練馬区,西武池袋線「中村橋」徒歩8分,西武池袋線,中村橋,0,8,31.15m2（9.42坪）（登記）,-,2DK,1969年2月,0,0
720万円,セントヒルズ久我山,東京都杉並区宮前４-１９－１１,杉並区,京王井の頭線「久我山」徒歩10分,京王井の頭線,久我山,0,10,14.16m2（壁芯）,-,1K,1984年3月,0,0
730万円,宇野マンション,東京都中野区本町４,中野区,東京メトロ丸ノ内線「新中野」徒歩4分,東京メトロ丸ノ内線,新中野,0,4,15.28m2（壁芯）,-,1K,1988年7月,0,0
730万円,パールシティ豊島園,東京都練馬区練馬４,練馬区,西武豊島線「豊島園」徒歩1分,西武豊島線,豊島園,0,1,14.3m2（壁芯）,2.34m2,1K,1984年11月,0,0
730万円,三田桜台第三コーポ（ソレイユ桜台）,東京都練馬区豊玉上２-5-7,練馬区,西武池袋線「桜台」徒歩5分,西武池袋線,桜台,0,5,17.92m2（壁芯）,2.3m2,1K,1975年11月,0,0
740万円,メゾン・ド・パンセ,東京都中野区上高田２-１６－１７,中野区,西武新宿線「新井薬師前」徒歩6分,西武新宿線,新井薬師前,0,6,14.49m2（4.38坪）（壁芯）,-,1K,1982年4月,0,0
750万円,日興パレス西荻窪パートⅢ,東京都杉並区桃井４-３－１３,杉並区,ＪＲ中央線「西荻窪」徒歩13分,ＪＲ中央線,西荻窪,0,13,16.74m2（5.06坪）（壁芯）,2.23m2,1K,1988年4月,0,0
750万円,ラ・レジダンス・ド・パンデュール,東京都杉並区高井戸西１,杉並区,京王井の頭線「高井戸」徒歩8分,京王井の頭線,高井戸,0,8,16m2（4.83坪）,-,1K,1985年12月,0,0
760万円,シティプラザ野方,東京都中野区丸山２,中野区,西武新宿線「野方」徒歩8分,西武新宿線,野方,0,8,13.83m2（登記）,0.96m2,1K,1987年4月,0,0
790万円,メインステージ井荻駅前,東京都杉並区井草２,杉並区,西武新宿線「井荻」徒歩4分,西武新宿線,井荻,0,4,16.1m2（4.87坪）（壁芯）,2.23m2,1K,1988年3月,0,0
800万円,三田桜台コーポ,東京都練馬区豊玉北３,練馬区,西武池袋線「桜台」徒歩6分,西武池袋線,桜台,0,6,20.08m2（6.07坪）（登記）,1m2,1K,1970年3月,0,0
800万円,三田桜台コーポ,東京都練馬区豊玉北３,練馬区,西武池袋線「桜台」徒歩6分,西武池袋線,桜台,0,6,20.08m2（登記）,11.92m2,1K,1970年3月,0,0
830万円,エスカイア浜田山,東京都杉並区浜田山３,杉並区,京王井の頭線「浜田山」徒歩4分,京王井の頭線,浜田山,0,4,16.51m2（壁芯）,3m2,1K,1984年12月,0,0
850万円,クリスタル笹塚PART1,東京都中野区南台４,中野区,京王線「笹塚」徒歩6分,京王線,笹塚,0,6,15.08m2（壁芯）,2.84m2,1K,1981年9月,0,0
880万円,TOP中野第４,東京都中野区本町１-１－５,中野区,東京メトロ丸ノ内線「中野坂上」徒歩7分,東京メトロ丸ノ内線,中野坂上,0,7,13.71m2（4.14坪）（壁芯）,-,1K,1984年8月,0,0
900万円,サマリヤマンション石神井公園604号室,東京都練馬区石神井町１,練馬区,西武池袋線「練馬高野台」徒歩3分,西武池袋線,練馬高野台,0,3,18.48m2（壁芯）,3.6m2,1K,1985年3月,0,0
940万円,朝日阿佐谷プラザ,東京都杉並区阿佐谷北４,杉並区,ＪＲ中央線「阿佐ケ谷」徒歩13分,ＪＲ中央線,阿佐ケ谷,0,13,17.94m2（5.42坪）（壁芯）,2.64m2,1K,1991年7月,0,0
950万円,スカイコート中村橋,東京都練馬区中村北４-１３－３,練馬区,西武池袋線「中村橋」徒歩4分,西武池袋線,中村橋,0,4,16.25m2（4.91坪）（壁芯）,-,1K,1989年7月,0,0
950万円,レクセル武蔵関,東京都練馬区関町南３-３２－２０,練馬区,西武新宿線「武蔵関」徒歩9分,西武新宿線,武蔵関,0,9,16.52m2（4.99坪）（壁芯）,2m2,1K,1993年9月,0,0
980万円,パシフィックニュー豊玉,東京都練馬区豊玉北５,練馬区,西武池袋線「練馬」徒歩4分,西武池袋線,練馬,0,4,17.4m2（壁芯）,2.61m2,1K,1975年3月,0,0
980万円,パシフィックニュー豊玉,東京都練馬区豊玉北５-24-2,練馬区,都営大江戸線「練馬」徒歩5分,都営大江戸線,練馬,0,5,17.4m2（壁芯）,2.61m2,1K,1975年3月,0,0
980万円,トップ西荻,東京都杉並区西荻南３,杉並区,ＪＲ総武線「西荻窪」徒歩5分,ＪＲ総武線,西荻窪,0,5,14.56m2（4.40坪）（壁芯）,2.22m2,1K,1984年1月,0,0
990万円,日神パレステージ上石神井第２,東京都練馬区上石神井１,練馬区,西武新宿線「上石神井」徒歩9分,西武新宿線,上石神井,0,9,16.38m2（4.95坪）（壁芯）,2.6m2,1K,1992年8月,0,0
1000万円,クリスタル南阿佐ヶ谷パート１,東京都杉並区成田東４,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩8分,東京メトロ丸ノ内線,南阿佐ケ谷,0,8,15.16m2（4.58坪）（壁芯）,1m2,1K,1984年9月,0,0
1030万円,フローラル練馬,東京都練馬区北町１,練馬区,東武東上線「上板橋」徒歩10分,東武東上線,上板橋,0,10,16.28m2（4.92坪）（壁芯）,2.35m2,1K,1991年1月,0,0
1050万円,ジョイフル中野坂上　４階,東京都中野区中央１,中野区,東京メトロ丸ノ内線「中野坂上」徒歩4分,東京メトロ丸ノ内線,中野坂上,0,4,13.66m2（4.13坪）（壁芯）,2.51m2,1K,1984年9月,0,0
1080万円,アートイン中野,東京都中野区上高田３-15-6,中野区,西武新宿線「新井薬師前」徒歩4分,西武新宿線,新井薬師前,0,4,15.13m2（壁芯）,2.75m2,1K,1983年11月,0,0
1080万円,グレイス,東京都杉並区久我山２,杉並区,京王井の頭線「久我山」徒歩4分,京王井の頭線,久我山,0,4,18.86m2（壁芯）,2.2m2,1K,1982年4月,0,0
1080万円,グレイス,東京都杉並区久我山２,杉並区,京王井の頭線「久我山」徒歩4分,京王井の頭線,久我山,0,4,18.86m2（5.70坪）（壁芯）,2.2m2,1K,1982年4月,0,0
1080万円,グレイス,東京都杉並区久我山２,杉並区,京王井の頭線「久我山」徒歩4分,京王井の頭線,久我山,0,4,18.86m2（5.70坪）（壁芯）,2.2m2,1K,1982年4月,0,0
1080万円,中野中央ハイツ,東京都中野区中央２-５８－２１,中野区,東京メトロ丸ノ内線「中野坂上」徒歩9分,東京メトロ丸ノ内線,中野坂上,0,9,29.27m2（8.85坪）（壁芯）,1m2,1DK,1973年12月,0,0
1090万円,ソレイユ桜台,東京都練馬区豊玉上２-5-7,練馬区,西武池袋線「桜台」徒歩5分,西武池袋線,桜台,0,5,17.71m2（5.35坪）（壁芯）,2.36m2,1K,1975年11月,0,0
1090万円,ソレイユ桜台,東京都練馬区豊玉上２,練馬区,西武池袋線「桜台」徒歩4分,西武池袋線,桜台,0,4,17.71m2（5.35坪）（壁芯）,2.36m2,1K,1975年11月,0,0
1098万円,ライオンズマンション中村橋第３,東京都練馬区貫井５,練馬区,西武池袋線「中村橋」徒歩7分,西武池袋線,中村橋,0,7,16.9m2（5.11坪）（壁芯）,3.33m2,1K,1991年6月,0,0
1120万円,サンパーク豊玉,東京都練馬区豊玉上２,練馬区,西武池袋線「桜台」徒歩3分,西武池袋線,桜台,0,3,22.23m2（6.72坪）（登記）,2m2,1K,1979年2月,0,0
1120万円,東中野アパートメンツ,東京都中野区東中野４-４－５,中野区,ＪＲ中央線「東中野」徒歩1分,ＪＲ中央線,東中野,0,1,16.34m2（壁芯）,-,1K,1975年6月,0,0
1150万円,エルム桜台,東京都練馬区桜台４-５－７,練馬区,西武池袋線「練馬」徒歩3分,西武池袋線,練馬,0,3,19.5m2（壁芯）,-,1K,1984年3月,0,0
1150万円,メインステージ野方,東京都中野区野方４,中野区,西武新宿線「野方」徒歩5分,西武新宿線,野方,0,5,21.12m2（6.38坪）（壁芯）,2.25m2,1K,1991年9月,0,0
1180万円,エイコーマンション,東京都杉並区浜田山３-６－１４,杉並区,京王井の頭線「西永福」徒歩5分,京王井の頭線,西永福,0,5,25.53m2（登記）,-,1LDK,1978年5月,0,0
1180万円,ライオンズマンション中野,東京都中野区沼袋２,中野区,西武新宿線「沼袋」徒歩10分,西武新宿線,沼袋,0,10,34.56m2（10.45坪）（壁芯）,5.4m2,1K,1970年2月,0,0
1180万円,エルム桜台,東京都練馬区桜台４,練馬区,西武池袋線「練馬」徒歩3分,西武池袋線,練馬,0,3,17.06m2（5.16坪）（壁芯）,2.94m2,1K,1984年3月,0,0
1190万円,豊玉ベルナ,東京都練馬区豊玉北６,練馬区,西武池袋線「練馬」徒歩8分,西武池袋線,練馬,0,8,29.34m2（登記）,4m2,1K,1976年6月,0,0
1192万円,富士見台ハイツ,東京都練馬区貫井４,練馬区,西武池袋線「富士見台」徒歩6分,西武池袋線,富士見台,0,6,31.74m2（登記）,-,1LDK,1973年5月,0,0
1200万円,西荻第二国際マンション,東京都杉並区上荻４-３０－３,杉並区,ＪＲ中央線「西荻窪」徒歩13分,ＪＲ中央線,西荻窪,0,13,30.4m2（9.19坪）（登記）,-,2K,1970年7月,0,0
1250万円,グレイス浜田山,東京都杉並区浜田山２,杉並区,京王井の頭線「浜田山」徒歩2分,京王井の頭線,浜田山,0,2,20m2（壁芯）,2.25m2,1K,1985年7月,0,0
1280万円,ライオンズマンション西荻窪第５,東京都杉並区西荻南２,杉並区,ＪＲ中央線「西荻窪」徒歩7分,ＪＲ中央線,西荻窪,0,7,17.38m2（壁芯）,2.71m2,1K,1989年6月,0,0
1280万円,大洋高井戸マンション,東京都杉並区高井戸東３,杉並区,京王井の頭線「高井戸」徒歩7分,京王井の頭線,高井戸,0,7,26.51m2（壁芯）,4.15m2,1DK,1973年12月,0,0
1280万円,シャトレ明大前マンション,東京都杉並区永福１,杉並区,京王線「明大前」徒歩4分,京王線,明大前,0,4,25.84m2（壁芯）,3.4m2,1K,1971年6月,0,1
1280万円,武蔵関サンハイツパートⅡ,東京都練馬区関町北２-4-4,練馬区,西武新宿線「武蔵関」徒歩9分,西武新宿線,武蔵関,0,9,35.1m2（10.61坪）（登記）,2m2,2DK,1977年12月,0,0
1280万円,大洋高井戸マンション,東京都杉並区高井戸東３,杉並区,京王井の頭線「高井戸」徒歩6分,京王井の頭線,高井戸,0,6,26.7m2（壁芯）,4.15m2,1DK,1973年12月,0,0
1280万円,上板橋ダイカンプラザシティ,東京都練馬区錦１,練馬区,東武東上線「上板橋」徒歩10分,東武東上線,上板橋,0,10,22.17m2（壁芯）,8.06m2,1K,1988年10月,0,0
1280万円,中野坂上ローヤルコーポ,東京都中野区中央１,中野区,東京メトロ丸ノ内線「中野坂上」徒歩5分,東京メトロ丸ノ内線,中野坂上,0,5,28.01m2,2.43m2,1LDK,1970年9月,0,1
1350万円,グランドコート八幡山,東京都杉並区上高井戸１,杉並区,京王線「八幡山」徒歩2分,京王線,八幡山,0,2,17.5m2（5.29坪）（壁芯）,1.82m2,1K,1991年3月,0,0
1350万円,サンハイツビュー赤塚,東京都練馬区田柄２-５０－７,練馬区,東京メトロ有楽町線「地下鉄赤塚」徒歩1分,東京メトロ有楽町線,地下鉄赤塚,0,1,29.67m2（8.97坪）（登記）,3m2,1K,1974年11月,0,0
1350万円,ライオンズマンション平和台第２,東京都練馬区北町５,練馬区,東武東上線「東武練馬」徒歩9分,東武東上線,東武練馬,0,9,23.13m2（6.99坪）（壁芯）,2.64m2,1DK,1986年11月,0,0
1350万円,南阿佐ヶ谷シティハウス,東京都杉並区成田東５,杉並区,東京メトロ丸ノ内線「南阿佐ケ谷」徒歩5分,東京メトロ丸ノ内線,南阿佐ケ谷,0,5,18m2（5.44坪）（壁芯）,3.3m2,1K,1989年10月,0,0
1350万円,トーシンフェニックスマンション阿佐ヶ谷,東京都杉並区阿佐谷南１,杉並区,ＪＲ中央線「阿佐ケ谷」徒歩3分,ＪＲ中央線,阿佐ケ谷,0,3,14m2（4.23坪）（登記）,-,1K,1992年2月,0,0
1380万円,第３桜台ｍｙコーポ,東京都練馬区豊玉北３,練馬区,西武池袋線「桜台」徒歩5分,西武池袋線,桜台,0,5,29.7m2（壁芯）,8m2,1DK,1973年9月,1,0
1380万円,第一陵雲閣マンション,東京都杉並区下井草４,杉並区,東京メトロ丸ノ内線「荻窪」バス15分停歩4分,東京メトロ丸ノ内線,荻窪,15,,32.16m2（9.72坪）（登記）,3.75m2,3K,1970年2月,0,0
1380万円,大洋中村橋マンション,東京都練馬区中村北４-6-6,練馬区,西武池袋線「中村橋」徒歩5分,西武池袋線,中村橋,0,5,32.98m2（壁芯）,1.5m2,1LDK,1976年8月,0,0
1380万円,グリーンキャピタル東高円寺,東京都杉並区和田１-７１－１５,杉並区,東京メトロ丸ノ内線「東高円寺」徒歩7分,東京メトロ丸ノ内線,東高円寺,0,7,25.65m2（7.75坪）（壁芯）,-,1DK,1982年9月,0,0
1380万円,西荻国際第一マンション,東京都杉並区上荻４,杉並区,ＪＲ中央線「西荻窪」徒歩14分,ＪＲ中央線,西荻窪,0,14,33m2（壁芯）,4.39m2,2DK,1970年3月,0,0
1380万円,大洋中村橋マンション,東京都練馬区中村北４-６－６,練馬区,西武池袋線「中村橋」徒歩5分,西武池袋線,中村橋,0,5,32.98m2（壁芯）,-,1LDK,1976年8月,0,0
1400万円,ソアール永福町,東京都杉並区和泉３,杉並区,京王井の頭線「永福町」徒歩11分,京王井の頭線,永福町,0,11,16.51m2（4.99坪）（壁芯）,2.86m2,1K,1992年8月,0,0
1400万円,シャトレ明大前マンション,東京都杉並区永福１,杉並区,京王線「明大前」徒歩3分,京王線,明大前,0,3,25.84m2（7.81坪）（壁芯）,3.4m2,1K,1971年6月,0,0
